column_1,column_2,column_3,column_4
90356,892244,317091,779883
90357,948361,732373,78920
90358,277644,81960,78387
90359,964043,643671,799203
90360,956097,481178,135276
90361,872387,351451,651485
90362,136186,959758,510094
90363,784810,570386,932668
90364,732164,680475,376162
90365,326350,898316,724844
90366,907452,100532,294399
90367,678170,350423,428448
90368,65072,410659,806784
90369,610004,407654,280563
90370,860690,10639,362809
90371,92171,180919,164526
90372,723886,735072,851962
90373,254070,504760,897764
90374,470832,580795,948393
90375,832560,116439,54501
90376,894004,829945,511247
90377,921896,373676,799578
90378,559516,809737,916789
90379,32324,373481,658514
90380,927922,469039,534054
90381,347219,998606,27319
90382,761272,696376,539473
90383,708916,499800,110353
90384,84239,910135,85935
90385,948150,966055,18044
90386,577002,846453,79948
90387,544274,195197,990316
90388,767128,720500,980736
90389,450957,4539,185935
90390,477507,106373,101735
90391,80988,840088,442205
90392,669922,116515,715458
90393,148280,989229,120046
90394,24719,374912,809601
90395,591673,324130,379801
90396,801024,357556,141896
90397,698708,524925,531494
90398,936707,509380,720600
90399,848833,9762,147795
90400,833796,232779,794329
90401,877517,605148,214298
90402,182766,500392,174339
90403,864925,32756,130225
90404,101484,774247,813868
90405,509559,920002,276030
90406,168324,292840,123042
90407,47991,917886,620078
90408,352277,936234,168545
90409,557717,171448,922044
90410,556093,865652,914009
90411,544659,691943,518631
90412,773038,388233,849354
90413,807716,854876,760723
90414,70816,819416,898092
90415,453196,262240,979552
90416,989123,915417,461399
90417,30125,583521,776379
90418,467966,666264,366452
90419,532137,231339,300386
90420,912205,675207,662564
90421,844967,853041,656864
90422,553695,897235,882432
90423,812349,801436,779798
90424,718912,521861,834483
90425,135862,356849,996935
90426,640401,539713,177215
90427,305574,779218,780033
90428,403611,916758,688533
90429,601230,883612,31224
90430,678998,501240,307339
90431,862127,952569,981332
90432,255616,741800,969747
90433,717386,519275,245177
90434,373249,802839,110820
90435,448619,419134,295224
90436,623301,651534,379243
90437,149212,615032,524135
90438,329790,860615,870228
90439,578723,703158,79017
90440,56107,378956,308137
90441,286736,305770,934856
90442,369561,583634,79151
90443,605710,847874,437264
90444,219311,868220,158144
90445,525172,934361,385781
90446,30307,219096,946320
90447,406877,906829,702738
90448,132781,21761,180993
90449,575480,654760,17451
90450,578189,493751,888835
90451,794673,858093,786961
90452,971700,862494,128216
90453,391868,633483,637759
90454,206539,540962,616226
90455,63361,117274,460771
90456,558284,782917,105556
90457,432350,525890,182621
90458,200158,350039,59244
90459,927180,699744,714605
90460,664904,231262,385604
90461,213726,255820,799658
90462,769323,547397,711639
90463,453451,332200,112977
90464,922750,617452,978253
90465,867343,585168,78575
90466,612258,797328,347654
90467,988044,541253,799060
90468,384806,868623,530243
90469,161454,961391,229597
90470,232040,178086,394637
90471,557405,184884,897820
90472,454352,907222,521899
90473,590354,241816,445940
90474,521596,612251,631570
90475,155449,661987,175184
90476,822872,76225,448477
90477,253104,571820,824627
90478,276308,905503,374839
90479,515236,65299,983843
90480,717166,267104,765811
90481,797906,37112,335134
90482,259897,932731,380720
90483,802731,796580,722385
90484,361003,385530,995633
90485,790904,550028,351641
90486,710526,249149,848021
90487,480848,82159,322486
90488,442508,697570,77305
90489,749528,631906,301389
90490,657924,949937,432244
90491,684459,560739,118457
90492,544904,210194,974289
90493,761016,271715,622654
90494,235794,759700,151507
90495,749804,841359,122051
90496,224325,836357,496763
90497,102994,390425,95347
90498,981827,450374,936804
90499,982795,423417,127268
90500,399197,754541,724768
90501,895429,349620,115680
90502,573102,210663,222118
90503,538527,575526,434886
90504,928668,306027,499405
90505,475948,26926,148594
90506,572257,580987,289523
90507,828902,29482,600124
90508,852730,170648,603661
90509,998872,14781,795390
90510,993716,618483,708791
90511,268720,241784,228205
90512,920960,532018,367847
90513,95354,343262,875144
90514,704858,610383,848542
90515,600542,212948,582526
90516,605665,606074,317811
90517,514766,981557,494567
90518,155089,47307,480084
90519,350217,342231,750643
90520,196090,518618,219538
90521,984648,894809,876692
90522,268334,112620,524389
90523,927832,809570,618517
90524,674308,905533,669935
90525,641086,769309,323017
90526,323209,932675,975058
90527,153967,171682,693803
90528,68347,113508,325047
90529,491238,227416,257654
90530,204673,900578,869607
90531,454929,933683,687275
90532,781514,282261,344123
90533,374837,108623,979426
90534,564814,15156,935695
90535,15885,197254,188771
90536,546700,192480,382506
90537,371328,910046,102642
90538,750404,678009,581110
90539,817105,938076,217471
90540,841433,941567,567285
90541,816620,339040,188601
90542,979210,760864,190787
90543,172020,926513,673061
90544,969138,69143,691036
90545,669151,642950,374855
90546,435842,719513,224280
90547,793795,988443,699528
90548,928481,596139,850094
90549,774406,26768,245074
90550,469297,171682,305602
90551,787291,790994,923611
90552,455717,338092,935803
90553,243393,515544,288734
90554,580248,446173,177581
90555,257296,279145,782387
90556,863010,411404,828984
90557,784206,2907,213811
90558,876521,622440,506362
90559,243827,824235,511032
90560,188702,340217,726776
90561,95866,465206,114437
90562,263119,981284,274225
90563,887082,972861,803420
90564,111053,36746,561480
90565,721675,358436,199635
90566,143011,444360,66477
90567,106978,823321,653371
90568,298415,158126,844665
90569,720030,717981,315920
90570,650486,823108,424034
90571,635356,402776,116086
90572,79899,225569,299082
90573,540387,49333,712621
90574,379143,518703,589015
90575,494588,801951,796460
90576,894713,778169,13186
90577,521468,800117,106116
90578,584762,603614,592769
90579,96630,961706,672654
90580,771317,102999,864453
90581,373809,184270,416982
90582,101154,655256,810182
90583,920017,453492,94242
90584,493620,109459,23979
90585,109633,823476,364994
90586,42300,614822,644988
90587,682647,473942,443181
90588,622862,310525,590435
90589,242037,820861,658505
90590,376487,889624,221557
90591,989990,400896,684575
90592,133280,604653,361421
90593,954997,67968,898734
90594,464818,861128,776935
90595,643674,166628,246950
90596,790122,841049,494804
90597,252565,742741,857546
90598,843811,289947,577566
90599,352627,998015,240255
90600,301899,796366,653066
90601,485411,930206,613737
90602,885019,545289,323485
90603,547752,598079,109519
90604,627822,533252,54147
90605,237134,726642,625525
90606,894380,644283,197188
90607,154430,910036,685784
90608,328731,389237,667349
90609,583282,351761,391179
90610,115380,533812,621582
90611,719860,152373,932421
90612,945483,591505,208271
90613,601939,635724,432082
90614,178119,954460,993595
90615,289984,715517,889845
90616,601031,176071,905449
90617,312151,25274,686238
90618,780245,788823,859085
90619,879367,298352,987534
90620,934174,48529,500843
90621,133566,261438,519161
90622,90473,578980,559540
90623,560117,975849,616789
90624,48057,497736,275823
90625,153773,675626,133832
90626,381783,86968,331909
90627,820680,725270,570179
90628,264694,259727,353594
90629,194516,154615,426261
90630,926134,112050,651953
90631,53950,940748,59488
90632,967791,771193,722037
90633,145489,305639,815273
90634,491939,295389,110330
90635,242590,447571,219152
90636,583682,741429,734928
90637,356212,230689,291352
90638,686336,42809,890717
90639,371583,252027,443611
90640,833867,672400,256092
90641,550057,562688,701939
90642,232029,749295,288030
90643,998969,840860,819862
90644,875830,561956,134913
90645,722998,113299,442318
90646,589145,37355,696201
90647,824128,635724,322188
90648,531750,353012,508527
90649,735724,218722,863903
90650,356051,891867,463166
90651,547656,113179,187760
90652,866173,488411,536061
90653,601903,749327,54041
90654,406620,629138,495486
90655,587893,618202,24038
90656,210062,347765,86919
90657,825125,455580,375463
90658,405318,732548,2587
90659,435018,497179,485504
90660,706944,854916,403604
90661,978066,766592,98908
90662,767440,272184,964261
90663,373189,300469,486726
90664,370444,494882,133905
90665,923756,255591,608634
90666,704179,698674,402671
90667,827128,578550,266095
90668,470742,692217,871482
90669,941122,663885,665745
90670,325161,784394,210231
90671,541333,30948,234465
90672,426089,336668,80416
90673,115218,763386,805976
90674,650694,191388,616761
90675,713072,43495,290414
90676,605150,805058,15583
90677,300813,841690,804248
90678,5230,558038,170706
90679,533033,228422,532270
90680,80077,701116,444417
90681,589048,748668,488450
90682,250477,787143,978905
90683,238447,128963,568062
90684,69327,219020,59990
90685,126657,760523,295525
90686,617080,125170,889494
90687,667905,10540,853213
90688,444783,852458,345930
90689,832073,352189,244074
90690,423711,788869,770957
90691,539879,830543,285194
90692,530613,283702,208989
90693,162565,449130,427284
90694,504474,474249,356098
90695,483864,923208,386328
90696,111728,760846,984367
90697,197999,770080,604912
90698,415872,507545,963845
90699,34594,469247,127463
90700,321666,305584,454964
90701,991044,654214,193910
90702,358241,285135,349698
90703,23013,387252,260835
90704,364435,645457,106938
90705,755718,153636,14046
90706,527688,773809,76674
90707,626173,555909,663007
90708,29666,880340,805891
90709,46792,863071,630151
90710,375837,564056,187424
90711,401348,240123,226014
90712,560232,990331,762379
90713,578793,530677,432905
90714,649914,206976,924264
90715,746920,807913,388533
90716,975056,845544,937908
90717,504930,574841,455687
90718,565608,20165,984191
90719,446371,756053,111845
90720,446455,365632,862133
90721,345573,452730,599547
90722,771748,487693,100546
90723,234046,749567,265304
90724,363152,512951,760421
90725,618726,947542,783402
90726,820121,73405,765136
90727,22093,488332,408808
90728,125401,880200,487122
90729,33992,466069,872499
90730,587774,226749,869676
90731,810721,336808,424363
90732,126890,754003,886764
90733,847913,806404,573973
90734,154107,537242,601178
90735,543558,266083,201166
90736,616231,483175,451221
90737,81617,865918,55063
90738,880880,619627,332357
90739,943592,650638,83860
90740,42006,874502,99685
90741,82979,888544,293512
90742,988434,341258,863122
90743,269096,973719,833276
90744,506656,637934,905430
90745,289925,103470,775272
90746,292611,377944,426744
90747,994737,166178,642689
90748,635354,378814,697849
90749,942952,613078,138351
90750,317335,831908,439465
90751,539067,524671,627091
90752,115615,156001,2019
90753,290761,999516,47912
90754,961557,598751,743188
90755,464827,499077,577634
90756,835975,340261,887627
90757,651626,194560,323431
90758,218710,670597,678531
90759,992626,489964,95249
90760,815112,219120,591338
90761,441087,654547,733144
90762,420211,842176,833861
90763,590693,446301,997257
90764,560854,652456,799974
90765,706873,103032,392785
90766,85184,142077,443665
90767,923783,313890,929872
90768,930608,712339,63481
90769,468059,741443,246814
90770,583283,722199,747397
90771,182565,21812,76097
90772,824859,960369,657844
90773,846238,750633,788599
90774,949841,558082,718820
90775,184063,918898,711762
90776,562105,655521,931431
90777,470146,810475,877061
90778,59649,466307,560347
90779,512604,365017,195219
90780,769872,58048,36028
90781,222343,778895,513571
90782,211607,105080,828993
90783,397883,729225,868935
90784,945103,320961,705652
90785,851420,845509,743861
90786,210684,814555,794599
90787,424313,134878,271340
90788,695795,343231,381917
90789,576820,473194,346949
90790,709032,227284,962910
90791,700062,922092,694433
90792,268517,921438,513300
90793,522510,146291,879534
90794,638710,6926,918328
90795,329065,520367,522513
90796,325159,970814,18660
90797,520353,926363,677838
90798,671491,559501,597010
90799,333374,186475,188698
90800,908106,206146,819170
90801,474262,409865,450727
90802,123228,151959,878829
90803,566419,428052,135978
90804,188896,93406,527054
90805,640357,604878,314490
90806,746221,123149,885016
90807,469370,700737,830529
90808,339131,975215,229132
90809,799401,649440,495400
90810,73705,254840,545192
90811,277468,965393,418615
90812,3277,46151,114837
90813,954799,798319,358968
90814,899134,653240,920219
90815,385980,44698,2048
90816,977804,497319,959410
90817,208862,79128,781778
90818,68439,701110,480347
90819,294189,445256,925099
90820,962901,866268,7490
90821,326837,529280,943455
90822,957510,210731,383752
90823,326108,401149,626548
90824,829924,249408,393257
90825,836900,133152,867102
90826,498222,220367,838008
90827,476940,992925,487602
90828,565043,280042,56096
90829,379143,440538,350716
90830,989260,287413,774375
90831,938987,916523,479130
90832,429470,494564,28255
90833,899383,439305,41591
90834,910015,868481,763228
90835,771656,105710,732852
90836,289616,936270,684726
90837,820016,296890,864414
90838,637667,338038,548494
90839,455797,218580,812931
90840,287516,986484,315074
90841,379648,297499,719248
90842,818928,764368,157282
90843,151097,397632,342553
90844,685669,62097,912460
90845,885454,526375,447517
90846,538100,559749,619621
90847,734348,813576,596282
90848,596679,42660,904465
90849,752259,803564,252499
90850,520140,535096,293016
90851,136078,206504,79671
90852,317861,337281,418006
90853,272314,138784,384789
90854,882041,761192,384441
90855,793421,827665,334927
90856,620011,378211,988341
90857,45131,855849,697746
90858,208170,22300,879600
90859,502869,621658,399164
90860,881085,713226,726451
90861,333726,165348,721136
90862,580854,709309,272772
90863,907274,763472,514615
90864,178519,460023,954269
90865,73183,684877,77145
90866,610353,590245,108903
90867,31218,895911,164669
90868,877755,285431,996876
90869,149482,20336,626182
90870,379453,886920,961394
90871,529463,732395,601476
90872,541124,423641,444928
90873,998561,712715,857844
90874,472594,796692,348145
90875,496897,227030,605207
90876,485101,487403,263832
90877,155301,308432,953318
90878,886597,892557,506121
